Presentation Date,Poster Number,Tag,Type,Submission,Title
"June 21, 2023",137,WED-PM-137,,3225,Indiscernible Object Counting in Underwater Scenes
"June 21, 2023",138,WED-PM-138,,1138,Tracking through Containers and Occluders in the Wild
"June 21, 2023",139,WED-PM-139,,2478,Simple Cues Lead to a Strong Multi-Object Tracker
"June 21, 2023",140,WED-PM-140,,5750,An In-depth Exploration of Person Re-identification and Gait Recognition in Cloth-Changing Conditions
"June 21, 2023",141,WED-PM-141,,9597,SelfME: Self-Supervised Motion Learning for Micro-Expression Recognition
"June 21, 2023",142,WED-PM-142,,1365,LipFormer: High-fidelity and Generalizable Talking Face Generation with A Pre-learned Facial Codebook
"June 21, 2023",143,WED-PM-143,,2587,Real-time Multi-person Eyeblink Detection in the Wild for Untrimmed Video
"June 21, 2023",144,WED-PM-144,,2630,Skinned Motion Retargeting with Residual Perception of Motion Semantics & Geometry
"June 21, 2023",145,WED-PM-145,,6503,MoDi: Unconditional Motion Synthesis from Diverse Data
"June 21, 2023",146,WED-PM-146,,9603,Recurrent Vision Transformers for Object Detection with Event Cameras
"June 21, 2023",147,WED-PM-147,,7057,Continuous Intermediate Token Learning with Implicit Motion Manifold for Keyframe Based Motion Interpolation
"June 21, 2023",148,WED-PM-148,,5644,EvShutter: Transforming Events for Unconstrained Rolling Shutter Correction
"June 21, 2023",149,WED-PM-149,,6870,Multi Domain Learning for Motion Magnification
"June 21, 2023",150,WED-PM-150,,1440,Learning Event Guided High Dynamic Range Video Reconstruction
"June 21, 2023",151,WED-PM-151,,4334,Joint Video Multi-Frame Interpolation and Deblurring under Unknown Exposure Time
"June 21, 2023",152,WED-PM-152,,12522,FeatER: An Efficient Network for Human Reconstruction via Feature Map-Based TransformER
"June 21, 2023",153,WED-PM-153,,220,MetaFusion: Infrared and Visible Image Fusion via Meta-Feature Embedding from Object Detection
"June 21, 2023",154,WED-PM-154,,4557,Joint HDR Denoising and Fusion: A Real-World Mobile HDR Image Dataset
"June 21, 2023",155,WED-PM-155,,7208,Visibility Constrained Wide-band Illumination Spectrum Design for Seeing-in-the-Dark
"June 21, 2023",156,WED-PM-156,,7123,Self-supervised Blind Motion Deblurring with Deep Expectation Maximization
"June 21, 2023",157,WED-PM-157,,3349,Structure Aggregation for Cross-Spectral Stereo Image Guided Denoising
"June 21, 2023",158,WED-PM-158,,3259,Rawgment: Noise-Accounted RAW Augmentation Enables Recognition in a Wide Variety of Environments
"June 21, 2023",159,WED-PM-159,,11519,Zero-Shot Noise2Noise: Efficient Image Denoising without any Data
"June 21, 2023",160,WED-PM-160,,6951,Real-time Controllable Denoising for Image and Video
"June 21, 2023",161,WED-PM-161,,932,Probability-based Global Cross-modal Upsampling for Pan-sharpening
"June 21, 2023",162,WED-PM-162,,2757,ShadowDiffusion: When Degradation Prior Meets Diffusion Model for Shadow Removal
"June 21, 2023",163,WED-PM-163,,8865,Visual Recognition-Driven Image Restoration for Multiple Degradation with Intrinsic Semantics Recovery
"June 21, 2023",164,WED-PM-164,,7856,Blind Image Quality Assessment via Vision-Language Correspondence: A Multitask Learning Perspective
"June 21, 2023",165,WED-PM-165,,2677,Human Guided Ground-truth Generation for Realistic Image Super-resolution
"June 21, 2023",166,WED-PM-166,,2767,Real-time 6K Image Rescaling with Rate-distortion Optimization
"June 21, 2023",167,WED-PM-167,,314,Equivalent Transformation and Dual Stream Network Construction for Mobile Image Super-Resolution
"June 21, 2023",168,WED-PM-168,,4477,Ultrahigh Resolution Image/Video Matting with Spatio-Temporal Sparsity
"June 21, 2023",169,WED-PM-169,,9316,Comprehensive and Delicate: An Efficient Transformer for Image Restoration
"June 21, 2023",170,WED-PM-170,highlight,9246,PHA: Patch-wise High-frequency Augmentation for Transformer-based Person Re-identification
"June 21, 2023",171,WED-PM-171,,1536,PyramidFlow: High-Resolution Defect Contrastive Localization using Pyramid Normalizing Flow
"June 21, 2023",172,WED-PM-172,,7529,Neural Fourier Filter Bank
"June 21, 2023",173,WED-PM-173,,8830,Restoration of Hand-Drawn Architectural Drawings using Latent Space Mapping with Degradation Generator
"June 21, 2023",174,WED-PM-174,,1105,Neural Preset for Color Style Transfer
"June 21, 2023",175,WED-PM-175,,12468,NÃœWA-LIP: Language-guided Image Inpainting with Defect-free VQGAN
"June 21, 2023",176,WED-PM-176,,407,DualVector: Unsupervised Vector Font Synthesis with Dual-Part Representation
"June 21, 2023",177,WED-PM-177,,6435,DATID-3D: Diversity-Preserved Domain Adaptation Using Text-to-Image Diffusion for 3D Generative Model
"June 21, 2023",178,WED-PM-178,,1426,GALIP: Generative Adversarial CLIPs for Text-to-Image Synthesis
"June 21, 2023",179,WED-PM-179,,7211,Fix the Noise: Disentangling Source Feature for Controllable Domain Translation
"June 21, 2023",180,WED-PM-180,,6155,Conditional Text Image Generation with Diffusion Models
"June 21, 2023",181,WED-PM-181,,5996,ReCo: Region-Controlled Text-to-Image Generation
"June 21, 2023",182,WED-PM-182,highlight,9895,Freestyle Layout-to-Image Synthesis
"June 21, 2023",183,WED-PM-183,,2277,Specialist Diffusion: Plug-and-Play Sample-Efficient Fine-Tuning of Text-to-Image Diffusion Models to Learn Any Unseen Style
"June 21, 2023",184,WED-PM-184,,5946,Toward verifiable and reproducible human evaluation for text-to-image generation
"June 21, 2023",185,WED-PM-185,highlight,3407,Towards Flexible Multi-modal Document Models
"June 21, 2023",186,WED-PM-186,award candidate,10027,On Distillation of Guided Diffusion Models
"June 21, 2023",187,WED-PM-187,,6202,Dimensionality-Varying Diffusion Process
"June 21, 2023",188,WED-PM-188,,3554,Shape-aware Text-driven Layered Video Editing
"June 21, 2023",189,WED-PM-189,,9281,Rethinking Image Super Resolution from Long-Tailed Distribution Learning Perspective
"June 21, 2023",190,WED-PM-190,,5841,End-to-end Video Matting with Trimap Propagation
"June 21, 2023",191,WED-PM-191,,6400,Context-Based Trit-Plane Coding for Progressive Image Compression
"June 21, 2023",192,WED-PM-192,,4917,Complexity-guided Slimmable Decoder for Efficient Deep Video Compression
"June 21, 2023",193,WED-PM-193,,10641,Efficient Hierarchical Entropy Model for Learned Point Cloud Compression
"June 21, 2023",194,WED-PM-194,,610,NIRVANA: Neural Implicit Representations of Videos with Adaptive Networks and Autoregressive Patch-wise Modeling
"June 21, 2023",195,WED-PM-195,highlight,7083,Learned Image Compression with Mixed Transformer-CNN Architectures
"June 21, 2023",196,WED-PM-196,,6603,Memory-friendly Scalable Super-resolution via Rewinding Lottery Ticket Hypothesis
"June 21, 2023",197,WED-PM-197,highlight,5071,InternImage: Exploring Large-Scale Vision Fundamental Models with Deformable Convolutions
"June 21, 2023",198,WED-PM-198,,3023,EfficientViT: Memory Efficient Vision Transformer with Cascaded Group Attention
"June 21, 2023",199,WED-PM-199,,11525,Castling-ViT: Compressing Self-Attention via Switching Towards Linear-Angular Attention During Vision Transformer Inference
"June 21, 2023",200,WED-PM-200,,2608,RIFormer: Keep Your Vision Backbone Effective But Removing Token Mixer
"June 21, 2023",201,WED-PM-201,,10623,High-resolution image reconstruction with latent diffusion models from human brain activity
"June 21, 2023",202,WED-PM-202,highlight,5894,Non-Contrastive Unsupervised Learning of Physiological Signals from Video
"June 21, 2023",203,WED-PM-203,,10676,Revealing the Dark Secrets of Masked Image Modeling
"June 21, 2023",204,WED-PM-204,,8905,Improving Visual Representation Learning through Perceptual Understanding
"June 21, 2023",205,WED-PM-205,,11441,FlexiViT: One Model for All Patch Sizes
"June 21, 2023",206,WED-PM-206,,434,$\textit{Ada}$MAE: Adaptive Masking for Efficient Spatiotemporal Learning with Masked Autoencoders
"June 21, 2023",207,WED-PM-207,,3960,SimpSON: Simplifying Photo Cleanup with Single-Click Distracting Object Segmentation Network
"June 21, 2023",208,WED-PM-208,,7203,Visual Dependency Transformers: Dependency Tree Emerges from Reversed Attention
"June 21, 2023",209,WED-PM-209,,3178,Iterative Next Boundary Detection for Instance Segmentation of Tree Rings in Microscopy Images of Shrub Cross Sections
"June 21, 2023",210,WED-PM-210,,8992,VideoMAE V2: Scaling Video Masked Autoencoders with Dual Masking
"June 21, 2023",211,WED-PM-211,,4604,DropMAE: Masked Autoencoders with Spatial-Attention Dropout for Tracking Tasks
"June 21, 2023",212,WED-PM-212,,3107,SeqTrack: Sequence to Sequence Learning for Visual Object Tracking
"June 21, 2023",213,WED-PM-213,,4116,Bootstrapping Objectness from Videos by Relaxed Common Fate and Visual Grouping
"June 21, 2023",214,WED-PM-214,,9466,Video Event Restoration Based on Keyframes for Video Anomaly Detection
"June 21, 2023",215,WED-PM-215,,9033,Streaming Video Model
"June 21, 2023",216,WED-PM-216,,9499,LSTFE-Net:Long Short-Term Feature Enhancement Network for Video Small Object Detection
"June 21, 2023",217,WED-PM-217,,3917,A Generalized Framework for Video Instance Segmentation
"June 21, 2023",218,WED-PM-218,,2981,Referring Multi-Object Tracking
"June 21, 2023",219,WED-PM-219,,9772,Source-Free Video Domain Adaptation with Spatial-Temporal-Historical Consistency Learning
"June 21, 2023",220,WED-PM-220,,10744,Seeing What You Said: Talking Face Generation Guided by a Lip Reading Expert
"June 21, 2023",221,WED-PM-221,,8137,Egocentric Auditory Attention Localization in Conversations
"June 21, 2023",222,WED-PM-222,,1234,iQuery: Instruments as Queries for Audio-Visual Sound Separation
"June 21, 2023",223,WED-PM-223,,868,Learning to Dub Movies via Hierarchical Prosody Models
"June 21, 2023",224,WED-PM-224,,10334,A Large-scale Robustness Analysis of Video Action Recognition Models
"June 21, 2023",225,WED-PM-225,,331,The Wisdom of Crowds: Temporal Progressive Attention for Early Action Prediction
"June 21, 2023",226,WED-PM-226,,2452,STMixer: A One-Stage Sparse Action Detector
"June 21, 2023",227,WED-PM-227,,2689,Generating Human Motion from Textual Descriptions with High Quality Discrete Representation
"June 21, 2023",228,WED-PM-228,,4084,Cascade Evidential Learning for Open-world Weakly-supervised Temporal Action Localization
"June 21, 2023",229,WED-PM-229,,2570,Distilling Vision-Language Pre-training to Collaborate with Weakly-Supervised Temporal Action Localization
"June 21, 2023",230,WED-PM-230,,1373,Simultaneously Short- and Long-Term Temporal Modeling for Semi-Supervised Video Semantic Segmentation
"June 21, 2023",231,WED-PM-231,,3270,MIST: Multi-modal Iterative Spatial-Temporal Transformer for Long-form Video Question Answering
"June 21, 2023",232,WED-PM-232,highlight,10287,Language-Guided Music Recommendation for Video via Prompt Analogies
"June 21, 2023",233,WED-PM-233,,723,Text-Visual Prompting for Efficient 2D Temporal Video Grounding
"June 21, 2023",234,WED-PM-234,,2379,CelebV-Text: A Large-Scale Facial Text-Video Dataset
"June 21, 2023",235,WED-PM-235,,1044,"CNVid-3.5M: Build, Filter, and Pre-train the Large-scale Public Chinese Video-text Dataset"
"June 21, 2023",236,WED-PM-236,,3487,Learning Procedure-aware Video Representation from Instructional Videos and Their Narrations
"June 21, 2023",237,WED-PM-237,highlight,9142,PDPP:Projected Diffusion for Procedure Planning in Instructional Videos
"June 21, 2023",238,WED-PM-238,,10007,Towards Fast Adaptation of Pretrained Contrastive Models for Multi-channel Video-Language Retrieval 
"June 21, 2023",239,WED-PM-239,,2317,Clover: Towards A Unified Video-Language Alignment and Fusion Model
"June 21, 2023",240,WED-PM-240,,2943,Align and Attend: Multimodal Summarization with Dual Contrastive Losses
"June 21, 2023",241,WED-PM-241,,7010,Learning to Predict Situation Hyper-Graphs for Video Question Answering
"June 21, 2023",242,WED-PM-242,,5271,Natural Language-Assisted Sign Language Recognition
"June 21, 2023",243,WED-PM-243,,4355,SkyEye: Self-Supervised Bird's-Eye-View Semantic Mapping Using Monocular Frontal View Images
"June 21, 2023",244,WED-PM-244,,2752,Adaptive Zone-aware Hierarchical Planner for Vision-Language Navigation
"June 21, 2023",245,WED-PM-245,,9621,Iterative Vision-and-Language Navigation
"June 21, 2023",246,WED-PM-246,,8044,EXCALIBUR: Encouraging and Evaluating Embodied Exploration
"June 21, 2023",247,WED-PM-247,,3139,Multimodal Prompting with Missing Modalities for Visual Recognition
"June 21, 2023",248,WED-PM-248,award candidate,2891,Visual Programming: Compositional visual reasoning without training
"June 21, 2023",249,WED-PM-249,highlight,2115,Super-CLEVR: A Virtual Benchmark to Diagnose Domain Robustness in Visual Reasoning
"June 21, 2023",250,WED-PM-250,,4022,Prompting Large Language Models with Answer Heuristics for Knowledge-based Visual Question Answering
"June 21, 2023",251,WED-PM-251,,8658,Ã€-la-carte Prompt Tuning (APT): Combining Distinct Data Via Composable Prompting
"June 21, 2023",252,WED-PM-252,,2885,ConStruct-VL: Data-Free Continual Structured VL Concepts Learning
"June 21, 2023",253,WED-PM-253,,8638,Q: How to Specialize Large Vision-Language Models to Data-Scarce VQA Tasks? A: Self-Train on Unlabeled Images!
"June 21, 2023",254,WED-PM-254,,6524,Learning to Exploit Temporal Structure for Biomedical Visionâ€“Language Processing
"June 21, 2023",255,WED-PM-255,,7954,FashionSAP: Symbols and Attributes Prompt for Fine-grained Fashion Vision-Language Pre-training
"June 21, 2023",256,WED-PM-256,,736,Advancing Visual Grounding with Scene Knowledge: Benchmark and Method
"June 21, 2023",257,WED-PM-257,,8746,Beyond Appearance: a Semantic Controllable Self-Supervised Learning Framework for Human-Centric Visual Tasks
"June 21, 2023",258,WED-PM-258,,4264,OCTET: Object-Aware Counterfactual Explanations
"June 21, 2023",259,WED-PM-259,,10691,Local-guided Global: Paired Similarity Representation for Visual Reinforcement Learning
"June 21, 2023",260,WED-PM-260,award candidate,5825,What Can Human Sketches Do for Object Detection?
"June 21, 2023",261,WED-PM-261,,5212,Revisiting Multimodal Representation in Contrastive Learning: From Patch and Token embeddings to Finite Discrete Tokens
"June 21, 2023",262,WED-PM-262,,4089,Correlational Image Modeling for Self-Supervised Visual Pre-Training
"June 21, 2023",263,WED-PM-263,,870,"Generalized Decoding for Pixel, Image, and Language"
"June 21, 2023",264,WED-PM-264,,7840,Towards Modality-Agnostic Person Re-identification with Descriptive Query
"June 21, 2023",265,WED-PM-265,,11379,"M$^{6}$Doc: A Large-Scale Multi-Format, Multi-Type, Multi-Layout, Multi-Language, Multi-Annotation Category Dataset for \\ Modern Document Layout Analysis"
"June 21, 2023",266,WED-PM-266,highlight,2146,Learning Customized Visual Models with Retrieval-Augmented Knowledge
"June 21, 2023",267,WED-PM-267,,612,Learning Semantic Relationship among Instances for Image-Text Matching
"June 21, 2023",268,WED-PM-268,highlight,2099,I2MVFormer: Large Language Model Generated Multi-View Document Supervision for Zero-Shot Image Classification
"June 21, 2023",269,WED-PM-269,highlight,837,ImageBind: One Embedding Space To Bind Them All
"June 21, 2023",270,WED-PM-270,,4117,Model-Agnostic Gender Debiased Image Captioning
"June 21, 2023",271,WED-PM-271,,9168,Boundary-aware Backward-Compatible Representation via Adversarial Learning in Image Retrieval
"June 21, 2023",272,WED-PM-272,,1812,"Prompt, Generate, then Cache: Cascade of Foundation Models makes Strong Few-shot Learners"
"June 21, 2023",273,WED-PM-273,,10651,Towards Unified Scene Text Spotting based on Sequence Generation
"June 21, 2023",274,WED-PM-274,,6161,CapDet: Unifying Dense Captioning and Open-World Detection Pretraining
"June 21, 2023",275,WED-PM-275,,11116,CLIP^2: Contrastive Language-Image-Point Pretraining from Real-World Point Cloud Data
"June 21, 2023",276,WED-PM-276,,1147,Aligning Bag of Regions for Open-Vocabulary Object Detection
"June 21, 2023",277,WED-PM-277,,305,Visual Recognition by Request
"June 21, 2023",278,WED-PM-278,,4308,Category Query Learning for Human-Object Interaction Classification
"June 21, 2023",279,WED-PM-279,,1853,Self-supervised Implicit Glyph Attention for Text Recognition
"June 21, 2023",280,WED-PM-280,,894,Enlarging Instance-specific and Class-specific Information for Open-set Action Recognition
"June 21, 2023",281,WED-PM-281,,5375,CLIP is Also an Efficient Segmenter: A Text-Driven Approach for Weakly Supervised Semantic Segmentation
